Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Request Hour,Request Day of Week,Trip Duration (minutes)
463,City,130,Cancelled,2016-07-11 09:12:00,,9,Monday,
1848,City,130,Cancelled,2016-07-12 09:41:00,,9,Tuesday,
2897,City,130,Cancelled,2016-07-13 06:00:28,,6,Wednesday,
6398,Airport,130,Cancelled,2016-07-15 19:23:51,,19,Friday,
229,City,131,Cancelled,2016-07-11 06:23:00,,6,Monday,
1683,City,131,Cancelled,2016-07-12 07:57:00,,7,Tuesday,
1728,City,131,Cancelled,2016-07-12 08:20:00,,8,Tuesday,
1777,City,131,Cancelled,2016-07-12 08:58:00,,8,Tuesday,
1868,City,131,Cancelled,2016-07-12 09:59:00,,9,Tuesday,
2801,City,131,Cancelled,2016-07-13 04:57:03,,4,Wednesday,
2920,City,131,Cancelled,2016-07-13 06:22:21,,6,Wednesday,
5849,City,131,Cancelled,2016-07-15 09:09:40,,9,Friday,
1738,City,132,Cancelled,2016-07-12 08:26:00,,8,Tuesday,
3107,City,132,Cancelled,2016-07-13 08:28:37,,8,Wednesday,
3359,Airport,132,Cancelled,2016-07-13 13:29:42,,13,Wednesday,
4021,City,132,Cancelled,2016-07-13 23:56:13,,23,Wednesday,
4163,Airport,132,Cancelled,2016-07-14 05:08:28,,5,Thursday,
4314,City,133,Cancelled,2016-07-14 06:51:11,,6,Thursday,
5116,City,133,Cancelled,2016-07-14 20:08:14,,20,Thursday,
1114,Airport,134,Cancelled,2016-07-11 20:19:00,,20,Monday,
5221,Airport,134,Cancelled,2016-07-14 21:01:34,,21,Thursday,
5643,City,134,Cancelled,2016-07-15 06:50:14,,6,Friday,
1742,City,135,Cancelled,2016-07-12 08:30:00,,8,Tuesday,
1979,Airport,135,Cancelled,2016-07-12 12:25:00,,12,Tuesday,
2860,City,135,Cancelled,2016-07-13 05:41:43,,5,Wednesday,
3206,City,135,Cancelled,2016-07-13 09:41:26,,9,Wednesday,
5475,City,135,Cancelled,2016-07-15 04:49:57,,4,Friday,
5710,City,135,Cancelled,2016-07-15 07:38:39,,7,Friday,
1555,Airport,136,Cancelled,2016-07-12 06:10:00,,6,Tuesday,
2672,City,136,Cancelled,2016-07-12 23:41:00,,23,Tuesday,
3697,Airport,136,Cancelled,2016-07-13 19:49:17,,19,Wednesday,
4928,Airport,136,Cancelled,2016-07-14 18:16:03,,18,Thursday,
5663,City,136,Cancelled,2016-07-15 07:02:11,,7,Friday,
164,City,137,Cancelled,2016-07-11 05:40:00,,5,Monday,
2985,City,137,Cancelled,2016-07-13 07:05:11,,7,Wednesday,
3248,City,137,Cancelled,2016-07-13 10:17:21,,10,Wednesday,
3794,City,137,Cancelled,2016-07-13 20:54:30,,20,Wednesday,
4834,Airport,137,Cancelled,2016-07-14 17:29:15,,17,Thursday,
5517,City,137,Cancelled,2016-07-15 05:11:09,,5,Friday,
466,City,138,Cancelled,2016-07-11 09:14:00,,9,Monday,
1678,City,138,Cancelled,2016-07-12 07:39:00,,7,Tuesday,
1801,City,138,Cancelled,2016-07-12 09:18:00,,9,Tuesday,
1819,City,138,Cancelled,2016-07-12 09:25:00,,9,Tuesday,
3020,City,138,Cancelled,2016-07-13 07:30:26,,7,Wednesday,
3169,Airport,138,Cancelled,2016-07-13 09:13:18,,9,Wednesday,
3495,Airport,138,Cancelled,2016-07-13 17:32:32,,17,Wednesday,
4365,City,138,Cancelled,2016-07-14 07:28:41,,7,Thursday,
4562,City,138,Cancelled,2016-07-14 09:48:08,,9,Thursday,
1697,City,139,Cancelled,2016-07-12 07:59:00,,7,Tuesday,
1853,City,139,Cancelled,2016-07-12 09:51:00,,9,Tuesday,
2848,City,139,Cancelled,2016-07-13 05:36:09,,5,Wednesday,
4327,City,139,Cancelled,2016-07-14 07:07:05,,7,Thursday,
4345,City,139,Cancelled,2016-07-14 07:22:16,,7,Thursday,
4802,City,139,Cancelled,2016-07-14 17:07:02,,17,Thursday,
1955,Airport,140,Cancelled,2016-07-12 11:47:00,,11,Tuesday,
3840,Airport,140,Cancelled,2016-07-13 21:33:48,,21,Wednesday,
4183,City,140,Cancelled,2016-07-14 05:20:42,,5,Thursday,
4465,City,140,Cancelled,2016-07-14 08:39:54,,8,Thursday,
1795,City,141,Cancelled,2016-07-12 09:03:00,,9,Tuesday,
2049,Airport,141,Cancelled,2016-07-12 14:45:00,,14,Tuesday,
2811,City,141,Cancelled,2016-07-13 05:05:37,,5,Wednesday,
3171,Airport,141,Cancelled,2016-07-13 09:17:54,,9,Wednesday,
4557,City,141,Cancelled,2016-07-14 09:42:41,,9,Thursday,
5538,City,141,Cancelled,2016-07-15 05:28:23,,5,Friday,
556,City,142,Cancelled,2016-07-11 10:11:00,,10,Monday,
1854,City,142,Cancelled,2016-07-12 09:47:00,,9,Tuesday,
1897,City,142,Cancelled,2016-07-12 10:23:00,,10,Tuesday,
2537,City,142,Cancelled,2016-07-12 21:13:00,,21,Tuesday,
3053,City,142,Cancelled,2016-07-13 07:44:50,,7,Wednesday,
3050,City,142,Cancelled,2016-07-13 07:48:06,,7,Wednesday,
3110,City,142,Cancelled,2016-07-13 08:34:25,,8,Wednesday,
5524,City,142,Cancelled,2016-07-15 05:13:29,,5,Friday,
5714,City,142,Cancelled,2016-07-15 07:33:51,,7,Friday,
5783,City,142,Cancelled,2016-07-15 08:30:14,,8,Friday,
1982,City,143,Cancelled,2016-07-12 12:20:00,,12,Tuesday,
5251,Airport,143,Cancelled,2016-07-14 21:17:51,,21,Thursday,
85,City,144,Cancelled,2016-07-11 04:47:00,,4,Monday,
459,City,144,Cancelled,2016-07-11 09:17:00,,9,Monday,
1507,City,144,Cancelled,2016-07-12 05:44:00,,5,Tuesday,
4231,City,144,Cancelled,2016-07-14 05:56:33,,5,Thursday,
4427,City,144,Cancelled,2016-07-14 08:22:53,,8,Thursday,
5640,City,144,Cancelled,2016-07-15 06:42:26,,6,Friday,
317,City,145,Cancelled,2016-07-11 07:29:00,,7,Monday,
5581,City,145,Cancelled,2016-07-15 05:53:49,,5,Friday,
6288,City,145,Cancelled,2016-07-15 18:17:50,,18,Friday,
1267,City,146,Cancelled,2016-07-11 22:01:00,,22,Monday,
2026,Airport,146,Cancelled,2016-07-12 14:00:00,,14,Tuesday,
2150,City,146,Cancelled,2016-07-12 17:16:00,,17,Tuesday,
2389,City,146,Cancelled,2016-07-12 19:52:00,,19,Tuesday,
954,Airport,147,Cancelled,2016-07-11 18:35:00,,18,Monday,
2795,City,147,Cancelled,2016-07-13 04:55:29,,4,Wednesday,
4184,City,147,Cancelled,2016-07-14 05:19:07,,5,Thursday,
4563,City,147,Cancelled,2016-07-14 09:46:31,,9,Thursday,
774,Airport,148,Cancelled,2016-07-11 16:28:00,,16,Monday,
2777,City,148,Cancelled,2016-07-13 04:43:35,,4,Wednesday,
2891,City,148,Cancelled,2016-07-13 05:52:52,,5,Wednesday,
6377,City,148,Cancelled,2016-07-15 19:14:38,,19,Friday,
1561,City,149,Cancelled,2016-07-12 06:14:00,,6,Tuesday,
1888,City,149,Cancelled,2016-07-12 10:12:00,,10,Tuesday,
4192,City,149,Cancelled,2016-07-14 05:25:52,,5,Thursday,
4455,City,149,Cancelled,2016-07-14 08:33:35,,8,Thursday,
4527,City,149,Cancelled,2016-07-14 09:27:26,,9,Thursday,
4575,City,149,Cancelled,2016-07-14 09:54:33,,9,Thursday,
1116,Airport,150,Cancelled,2016-07-11 20:25:00,,20,Monday,
3061,City,150,Cancelled,2016-07-13 07:53:01,,7,Wednesday,
4431,City,150,Cancelled,2016-07-14 08:23:45,,8,Thursday,
227,Airport,151,Cancelled,2016-07-11 06:20:00,,6,Monday,
1434,City,151,Cancelled,2016-07-12 04:43:00,,4,Tuesday,
3040,City,151,Cancelled,2016-07-13 07:41:31,,7,Wednesday,
4366,City,152,Cancelled,2016-07-14 07:29:14,,7,Thursday,
4594,City,152,Cancelled,2016-07-14 10:07:14,,10,Thursday,
358,City,153,Cancelled,2016-07-11 08:00:00,,8,Monday,
865,Airport,153,Cancelled,2016-07-11 17:58:00,,17,Monday,
4822,Airport,153,Cancelled,2016-07-14 17:20:42,,17,Thursday,
5290,Airport,153,Cancelled,2016-07-14 21:50:06,,21,Thursday,
1202,Airport,154,Cancelled,2016-07-11 21:20:00,,21,Monday,
2840,City,154,Cancelled,2016-07-13 05:26:10,,5,Wednesday,
5642,City,154,Cancelled,2016-07-15 06:51:43,,6,Friday,
5788,City,154,Cancelled,2016-07-15 08:32:01,,8,Friday,
5792,City,154,Cancelled,2016-07-15 08:38:12,,8,Friday,
1172,Airport,155,Cancelled,2016-07-11 20:49:00,,20,Monday,
5860,City,155,Cancelled,2016-07-15 09:13:49,,9,Friday,
1245,Airport,156,Cancelled,2016-07-11 21:41:00,,21,Monday,
1544,City,157,Cancelled,2016-07-12 06:04:00,,6,Tuesday,
4287,City,157,Cancelled,2016-07-14 06:33:14,,6,Thursday,
4308,City,157,Cancelled,2016-07-14 06:48:59,,6,Thursday,
5577,City,157,Cancelled,2016-07-15 05:55:28,,5,Friday,
5760,City,157,Cancelled,2016-07-15 08:14:30,,8,Friday,
5855,City,157,Cancelled,2016-07-15 09:06:46,,9,Friday,
76,City,158,Cancelled,2016-07-11 04:45:00,,4,Monday,
366,City,158,Cancelled,2016-07-11 08:04:00,,8,Monday,
371,City,158,Cancelled,2016-07-11 08:07:00,,8,Monday,
3564,Airport,158,Cancelled,2016-07-13 18:18:27,,18,Wednesday,
181,City,159,Cancelled,2016-07-11 05:46:00,,5,Monday,
1503,City,159,Cancelled,2016-07-12 05:39:00,,5,Tuesday,
1863,City,159,Cancelled,2016-07-12 09:55:00,,9,Tuesday,
175,City,160,Cancelled,2016-07-11 05:45:00,,5,Monday,
1749,City,160,Cancelled,2016-07-12 08:33:00,,8,Tuesday,
2781,City,160,Cancelled,2016-07-13 04:42:20,,4,Wednesday,
319,City,161,Cancelled,2016-07-11 07:33:00,,7,Monday,
439,City,161,Cancelled,2016-07-11 08:55:00,,8,Monday,
4201,City,162,Cancelled,2016-07-14 05:32:02,,5,Thursday,
736,City,163,Cancelled,2016-07-11 15:27:00,,15,Monday,
929,Airport,163,Cancelled,2016-07-11 18:24:00,,18,Monday,
1793,City,163,Cancelled,2016-07-12 09:13:00,,9,Tuesday,
5926,City,163,Cancelled,2016-07-15 10:05:36,,10,Friday,
345,City,164,Cancelled,2016-07-11 07:52:00,,7,Monday,
1051,Airport,164,Cancelled,2016-07-11 19:44:00,,19,Monday,
3213,City,164,Cancelled,2016-07-13 09:44:32,,9,Wednesday,
3841,Airport,164,Cancelled,2016-07-13 21:33:23,,21,Wednesday,
4168,City,164,Cancelled,2016-07-14 05:05:31,,5,Thursday,
4657,Airport,164,Cancelled,2016-07-14 12:00:32,,12,Thursday,
5272,City,164,Cancelled,2016-07-14 21:30:10,,21,Thursday,
5765,City,164,Cancelled,2016-07-15 08:18:13,,8,Friday,
261,City,165,Cancelled,2016-07-11 06:42:00,,6,Monday,
525,City,165,Cancelled,2016-07-11 09:52:00,,9,Monday,
1500,City,165,Cancelled,2016-07-12 05:32:00,,5,Tuesday,
1640,City,165,Cancelled,2016-07-12 07:18:00,,7,Tuesday,
2885,City,165,Cancelled,2016-07-13 05:54:55,,5,Wednesday,
4386,City,165,Cancelled,2016-07-14 07:48:25,,7,Thursday,
1190,Airport,166,Cancelled,2016-07-11 21:13:00,,21,Monday,
1549,City,166,Cancelled,2016-07-12 06:02:00,,6,Tuesday,
2834,City,166,Cancelled,2016-07-13 05:22:30,,5,Wednesday,
2862,City,166,Cancelled,2016-07-13 05:41:33,,5,Wednesday,
3054,City,166,Cancelled,2016-07-13 07:48:31,,7,Wednesday,
3405,Airport,166,Cancelled,2016-07-13 15:13:47,,15,Wednesday,
4153,City,166,Cancelled,2016-07-14 04:59:16,,4,Thursday,
5424,City,166,Cancelled,2016-07-15 02:13:08,,2,Friday,
6561,Airport,166,Cancelled,2016-07-15 21:08:41,,21,Friday,
1623,City,167,Cancelled,2016-07-12 06:58:00,,6,Tuesday,
2061,City,167,Cancelled,2016-07-12 15:05:00,,15,Tuesday,
3183,City,167,Cancelled,2016-07-13 09:20:52,,9,Wednesday,
240,City,168,Cancelled,2016-07-11 06:29:00,,6,Monday,
1011,Airport,168,Cancelled,2016-07-11 19:08:00,,19,Monday,
1755,City,168,Cancelled,2016-07-12 08:40:00,,8,Tuesday,
1893,City,168,Cancelled,2016-07-12 10:17:00,,10,Tuesday,
177,City,169,Cancelled,2016-07-11 05:48:00,,5,Monday,
1162,Airport,169,Cancelled,2016-07-11 20:43:00,,20,Monday,
1456,City,169,Cancelled,2016-07-12 04:56:00,,4,Tuesday,
1472,City,169,Cancelled,2016-07-12 05:08:00,,5,Tuesday,
3024,City,169,Cancelled,2016-07-13 07:32:06,,7,Wednesday,
903,City,170,Cancelled,2016-07-11 18:14:00,,18,Monday,
1969,Airport,170,Cancelled,2016-07-12 12:07:00,,12,Tuesday,
3457,Airport,170,Cancelled,2016-07-13 17:00:06,,17,Wednesday,
4567,City,170,Cancelled,2016-07-14 09:46:31,,9,Thursday,
4696,Airport,170,Cancelled,2016-07-14 13:05:58,,13,Thursday,
4695,City,170,Cancelled,2016-07-14 13:10:50,,13,Thursday,
77,City,171,Cancelled,2016-07-11 04:46:00,,4,Monday,
3118,City,171,Cancelled,2016-07-13 08:38:14,,8,Wednesday,
3329,Airport,171,Cancelled,2016-07-13 12:24:55,,12,Wednesday,
4403,City,171,Cancelled,2016-07-14 08:01:10,,8,Thursday,
4406,City,171,Cancelled,2016-07-14 08:02:38,,8,Thursday,
1828,City,172,Cancelled,2016-07-12 09:33:00,,9,Tuesday,
3084,City,172,Cancelled,2016-07-13 08:12:16,,8,Wednesday,
3890,Airport,172,Cancelled,2016-07-13 22:01:58,,22,Wednesday,
4410,City,172,Cancelled,2016-07-14 08:06:48,,8,Thursday,
127,City,173,Cancelled,2016-07-11 05:10:00,,5,Monday,
3355,Airport,173,Cancelled,2016-07-13 13:26:29,,13,Wednesday,
86,City,174,Cancelled,2016-07-11 04:51:00,,4,Monday,
550,City,174,Cancelled,2016-07-11 10:04:00,,10,Monday,
2275,City,175,Cancelled,2016-07-12 18:34:00,,18,Tuesday,
4399,City,175,Cancelled,2016-07-14 08:02:44,,8,Thursday,
5598,City,175,Cancelled,2016-07-15 06:13:51,,6,Friday,
293,City,176,Cancelled,2016-07-11 07:07:00,,7,Monday,
355,City,176,Cancelled,2016-07-11 07:54:00,,7,Monday,
683,Airport,176,Cancelled,2016-07-11 13:40:00,,13,Monday,
1490,City,176,Cancelled,2016-07-12 05:21:00,,5,Tuesday,
1796,City,176,Cancelled,2016-07-12 09:06:00,,9,Tuesday,
4529,City,176,Cancelled,2016-07-14 09:30:05,,9,Thursday,
4536,City,176,Cancelled,2016-07-14 09:39:29,,9,Thursday,
433,City,177,Cancelled,2016-07-11 08:57:00,,8,Monday,
1607,City,177,Cancelled,2016-07-12 06:41:00,,6,Tuesday,
3189,City,177,Cancelled,2016-07-13 09:32:49,,9,Wednesday,
4128,City,177,Cancelled,2016-07-14 04:42:38,,4,Thursday,
4197,City,177,Cancelled,2016-07-14 05:27:13,,5,Thursday,
4524,City,177,Cancelled,2016-07-14 09:26:12,,9,Thursday,
5871,City,177,Cancelled,2016-07-15 09:23:40,,9,Friday,
5912,City,177,Cancelled,2016-07-15 10:00:48,,10,Friday,
2466,Airport,178,Cancelled,2016-07-12 20:34:00,,20,Tuesday,
2886,City,178,Cancelled,2016-07-13 06:01:35,,6,Wednesday,
5225,City,178,Cancelled,2016-07-14 21:06:59,,21,Thursday,
6505,City,178,Cancelled,2016-07-15 20:35:06,,20,Friday,
2785,City,179,Cancelled,2016-07-13 04:50:41,,4,Wednesday,
2806,City,179,Cancelled,2016-07-13 05:00:10,,5,Wednesday,
4459,City,179,Cancelled,2016-07-14 08:37:33,,8,Thursday,
5653,City,179,Cancelled,2016-07-15 06:58:27,,6,Friday,
1650,City,180,Cancelled,2016-07-12 07:14:00,,7,Tuesday,
3745,Airport,180,Cancelled,2016-07-13 20:27:16,,20,Wednesday,
4796,Airport,180,Cancelled,2016-07-14 16:54:50,,16,Thursday,
2119,City,181,Cancelled,2016-07-12 16:41:00,,16,Tuesday,
3013,City,181,Cancelled,2016-07-13 07:31:04,,7,Wednesday,
3126,City,181,Cancelled,2016-07-13 08:43:17,,8,Wednesday,
4235,City,181,Cancelled,2016-07-14 05:51:55,,5,Thursday,
105,City,182,Cancelled,2016-07-11 04:58:00,,4,Monday,
1747,City,182,Cancelled,2016-07-12 08:27:00,,8,Tuesday,
4134,City,182,Cancelled,2016-07-14 04:45:23,,4,Thursday,
217,City,183,Cancelled,2016-07-11 06:12:00,,6,Monday,
4478,City,183,Cancelled,2016-07-14 08:44:58,,8,Thursday,
5248,City,183,Cancelled,2016-07-14 21:18:23,,21,Thursday,
6032,Airport,183,Cancelled,2016-07-15 13:00:41,,13,Friday,
4206,City,184,Cancelled,2016-07-14 05:34:56,,5,Thursday,
4387,City,184,Cancelled,2016-07-14 07:54:18,,7,Thursday,
113,City,185,Cancelled,2016-07-11 05:09:00,,5,Monday,
1558,City,185,Cancelled,2016-07-12 06:13:00,,6,Tuesday,
2180,Airport,185,Cancelled,2016-07-12 17:42:00,,17,Tuesday,
3661,Airport,185,Cancelled,2016-07-13 19:28:43,,19,Wednesday,
378,City,186,Cancelled,2016-07-11 08:08:00,,8,Monday,
790,Airport,186,Cancelled,2016-07-11 16:56:00,,16,Monday,
1700,City,186,Cancelled,2016-07-12 07:58:00,,7,Tuesday,
3788,Airport,186,Cancelled,2016-07-13 20:50:21,,20,Wednesday,
480,City,187,Cancelled,2016-07-11 09:26:00,,9,Monday,
1632,City,187,Cancelled,2016-07-12 07:06:00,,7,Tuesday,
3101,City,187,Cancelled,2016-07-13 08:28:00,,8,Wednesday,
5706,City,187,Cancelled,2016-07-15 07:38:04,,7,Friday,
5772,City,188,Cancelled,2016-07-15 08:22:59,,8,Friday,
129,City,189,Cancelled,2016-07-11 05:10:00,,5,Monday,
3119,City,189,Cancelled,2016-07-13 08:35:33,,8,Wednesday,
3228,City,189,Cancelled,2016-07-13 09:58:28,,9,Wednesday,
1569,City,190,Cancelled,2016-07-12 06:21:00,,6,Tuesday,
1820,City,190,Cancelled,2016-07-12 09:24:00,,9,Tuesday,
1840,City,190,Cancelled,2016-07-12 09:37:00,,9,Tuesday,
4323,City,190,Cancelled,2016-07-14 07:00:12,,7,Thursday,
4346,City,190,Cancelled,2016-07-14 07:21:06,,7,Thursday,
5785,City,190,Cancelled,2016-07-15 08:32:49,,8,Friday,
6400,City,190,Cancelled,2016-07-15 19:18:51,,19,Friday,
224,City,191,Cancelled,2016-07-11 06:17:00,,6,Monday,
5913,City,191,Cancelled,2016-07-15 09:58:51,,9,Friday,
1833,City,192,Cancelled,2016-07-12 09:34:00,,9,Tuesday,
2902,City,192,Cancelled,2016-07-13 05:59:39,,5,Wednesday,
4239,City,192,Cancelled,2016-07-14 05:56:04,,5,Thursday,
265,City,193,Cancelled,2016-07-11 06:47:00,,6,Monday,
833,Airport,193,Cancelled,2016-07-11 17:37:00,,17,Monday,
3249,City,193,Cancelled,2016-07-13 10:13:59,,10,Wednesday,
4226,City,193,Cancelled,2016-07-14 05:46:51,,5,Thursday,
5867,City,193,Cancelled,2016-07-15 09:19:33,,9,Friday,
684,City,194,Cancelled,2016-07-11 13:32:00,,13,Monday,
718,City,194,Cancelled,2016-07-11 14:51:00,,14,Monday,
4145,City,194,Cancelled,2016-07-14 04:56:49,,4,Thursday,
5489,City,194,Cancelled,2016-07-15 04:52:39,,4,Friday,
5651,City,194,Cancelled,2016-07-15 07:00:08,,7,Friday,
290,City,195,Cancelled,2016-07-11 07:13:00,,7,Monday,
1030,Airport,195,Cancelled,2016-07-11 19:14:00,,19,Monday,
3062,City,195,Cancelled,2016-07-13 07:50:36,,7,Wednesday,
5635,City,195,Cancelled,2016-07-15 06:43:04,,6,Friday,
5828,City,195,Cancelled,2016-07-15 09:00:06,,9,Friday,
2823,City,196,Cancelled,2016-07-13 05:15:44,,5,Wednesday,
4558,City,196,Cancelled,2016-07-14 09:51:06,,9,Thursday,
5494,City,196,Cancelled,2016-07-15 04:56:11,,4,Friday,
5501,City,196,Cancelled,2016-07-15 05:07:36,,5,Friday,
526,City,197,Cancelled,2016-07-11 09:46:00,,9,Monday,
1887,City,197,Cancelled,2016-07-12 10:08:00,,10,Tuesday,
2944,City,197,Cancelled,2016-07-13 06:33:43,,6,Wednesday,
4413,City,197,Cancelled,2016-07-14 08:07:44,,8,Thursday,
4420,City,197,Cancelled,2016-07-14 08:13:50,,8,Thursday,
5486,City,197,Cancelled,2016-07-15 04:51:17,,4,Friday,
6010,City,197,Cancelled,2016-07-15 12:25:21,,12,Friday,
277,City,198,Cancelled,2016-07-11 06:59:00,,6,Monday,
2148,City,198,Cancelled,2016-07-12 17:22:00,,17,Tuesday,
2802,City,198,Cancelled,2016-07-13 04:51:42,,4,Wednesday,
4445,City,198,Cancelled,2016-07-14 08:36:44,,8,Thursday,
546,City,199,Cancelled,2016-07-11 10:04:00,,10,Monday,
1115,Airport,199,Cancelled,2016-07-11 20:23:00,,20,Monday,
3177,City,199,Cancelled,2016-07-13 09:13:12,,9,Wednesday,
5587,City,199,Cancelled,2016-07-15 05:58:50,,5,Friday,
5628,City,199,Cancelled,2016-07-15 06:34:40,,6,Friday,
6173,City,199,Cancelled,2016-07-15 16:45:26,,16,Friday,
383,City,200,Cancelled,2016-07-11 08:21:00,,8,Monday,
749,Airport,200,Cancelled,2016-07-11 15:48:00,,15,Monday,
5733,City,200,Cancelled,2016-07-15 07:51:13,,7,Friday,
18,City,201,Cancelled,2016-07-11 01:16:00,,1,Monday,
2125,Airport,201,Cancelled,2016-07-12 16:52:00,,16,Tuesday,
5522,City,201,Cancelled,2016-07-15 05:21:37,,5,Friday,
5895,City,201,Cancelled,2016-07-15 09:49:21,,9,Friday,
192,City,202,Cancelled,2016-07-11 05:56:00,,5,Monday,
1469,City,202,Cancelled,2016-07-12 05:05:00,,5,Tuesday,
1486,City,202,Cancelled,2016-07-12 05:20:00,,5,Tuesday,
2971,City,202,Cancelled,2016-07-13 06:53:00,,6,Wednesday,
4331,City,202,Cancelled,2016-07-14 07:10:46,,7,Thursday,
1739,City,203,Cancelled,2016-07-12 08:30:00,,8,Tuesday,
5679,City,203,Cancelled,2016-07-15 07:09:12,,7,Friday,
5750,City,203,Cancelled,2016-07-15 08:03:18,,8,Friday,
5856,City,203,Cancelled,2016-07-15 09:08:43,,9,Friday,
6033,Airport,203,Cancelled,2016-07-15 12:55:58,,12,Friday,
119,City,204,Cancelled,2016-07-11 05:10:00,,5,Monday,
641,City,204,Cancelled,2016-07-11 12:31:00,,12,Monday,
3144,City,204,Cancelled,2016-07-13 08:55:43,,8,Wednesday,
3404,Airport,204,Cancelled,2016-07-13 15:18:33,,15,Wednesday,
4185,City,204,Cancelled,2016-07-14 05:16:42,,5,Thursday,
5918,City,204,Cancelled,2016-07-15 10:01:19,,10,Friday,
98,City,205,Cancelled,2016-07-11 04:58:00,,4,Monday,
1541,City,205,Cancelled,2016-07-12 06:04:00,,6,Tuesday,
2872,City,205,Cancelled,2016-07-13 05:41:43,,5,Wednesday,
3498,City,205,Cancelled,2016-07-13 17:36:54,,17,Wednesday,
5646,City,205,Cancelled,2016-07-15 06:52:54,,6,Friday,
5656,City,205,Cancelled,2016-07-15 06:54:05,,6,Friday,
130,City,206,Cancelled,2016-07-11 05:12:00,,5,Monday,
268,City,206,Cancelled,2016-07-11 06:52:00,,6,Monday,
644,Airport,206,Cancelled,2016-07-11 12:29:00,,12,Monday,
1572,City,206,Cancelled,2016-07-12 06:22:00,,6,Tuesday,
1619,City,206,Cancelled,2016-07-12 06:53:00,,6,Tuesday,
1668,City,206,Cancelled,2016-07-12 07:35:00,,7,Tuesday,
1707,City,206,Cancelled,2016-07-12 08:10:00,,8,Tuesday,
2113,Airport,206,Cancelled,2016-07-12 16:29:00,,16,Tuesday,
4581,City,206,Cancelled,2016-07-14 10:04:38,,10,Thursday,
5626,City,206,Cancelled,2016-07-15 06:33:43,,6,Friday,
4255,City,207,Cancelled,2016-07-14 06:08:00,,6,Thursday,
5794,City,207,Cancelled,2016-07-15 08:38:36,,8,Friday,
6103,Airport,208,Cancelled,2016-07-15 14:52:59,,14,Friday,
302,City,209,Cancelled,2016-07-11 07:17:00,,7,Monday,
1137,City,209,Cancelled,2016-07-11 20:32:00,,20,Monday,
4304,City,209,Cancelled,2016-07-14 06:50:42,,6,Thursday,
1702,City,210,Cancelled,2016-07-12 08:02:00,,8,Tuesday,
1762,City,210,Cancelled,2016-07-12 08:50:00,,8,Tuesday,
2373,Airport,210,Cancelled,2016-07-12 19:36:00,,19,Tuesday,
3005,City,210,Cancelled,2016-07-13 07:15:35,,7,Wednesday,
3131,City,210,Cancelled,2016-07-13 08:40:50,,8,Wednesday,
3883,Airport,210,Cancelled,2016-07-13 21:56:05,,21,Wednesday,
6131,Airport,210,Cancelled,2016-07-15 15:38:23,,15,Friday,
6302,Airport,210,Cancelled,2016-07-15 18:29:19,,18,Friday,
6538,Airport,210,Cancelled,2016-07-15 20:54:55,,20,Friday,
244,City,211,Cancelled,2016-07-11 06:31:00,,6,Monday,
1216,Airport,211,Cancelled,2016-07-11 21:32:00,,21,Monday,
4154,City,211,Cancelled,2016-07-14 05:07:00,,5,Thursday,
393,City,212,Cancelled,2016-07-11 08:27:00,,8,Monday,
419,City,212,Cancelled,2016-07-11 08:42:00,,8,Monday,
4311,City,212,Cancelled,2016-07-14 06:52:50,,6,Thursday,
4404,City,212,Cancelled,2016-07-14 07:55:00,,7,Thursday,
5675,City,212,Cancelled,2016-07-15 07:08:58,,7,Friday,
193,City,213,Cancelled,2016-07-11 05:58:00,,5,Monday,
1825,City,213,Cancelled,2016-07-12 09:35:00,,9,Tuesday,
3111,City,213,Cancelled,2016-07-13 08:31:41,,8,Wednesday,
4160,City,213,Cancelled,2016-07-14 05:05:12,,5,Thursday,
2846,City,214,Cancelled,2016-07-13 05:24:17,,5,Wednesday,
3163,City,214,Cancelled,2016-07-13 09:04:03,,9,Wednesday,
3446,City,214,Cancelled,2016-07-13 16:39:36,,16,Wednesday,
4543,City,214,Cancelled,2016-07-14 09:36:37,,9,Thursday,
4800,Airport,214,Cancelled,2016-07-14 16:59:22,,16,Thursday,
107,City,215,Cancelled,2016-07-11 05:02:00,,5,Monday,
1594,City,215,Cancelled,2016-07-12 06:41:00,,6,Tuesday,
1791,City,215,Cancelled,2016-07-12 09:08:00,,9,Tuesday,
6050,City,215,Cancelled,2016-07-15 13:35:03,,13,Friday,
409,City,216,Cancelled,2016-07-11 08:34:00,,8,Monday,
3137,City,216,Cancelled,2016-07-13 08:52:30,,8,Wednesday,
4532,City,216,Cancelled,2016-07-14 09:35:38,,9,Thursday,
5914,City,216,Cancelled,2016-07-15 09:58:37,,9,Friday,
5618,City,217,Cancelled,2016-07-15 06:25:41,,6,Friday,
5688,City,217,Cancelled,2016-07-15 07:24:11,,7,Friday,
6419,City,217,Cancelled,2016-07-15 19:47:39,,19,Friday,
711,City,218,Cancelled,2016-07-11 14:22:00,,14,Monday,
4415,City,218,Cancelled,2016-07-14 08:11:36,,8,Thursday,
4544,City,218,Cancelled,2016-07-14 09:33:28,,9,Thursday,
3173,City,219,Cancelled,2016-07-13 09:12:19,,9,Wednesday,
6262,Airport,219,Cancelled,2016-07-15 18:05:37,,18,Friday,
262,City,220,Cancelled,2016-07-11 06:41:00,,6,Monday,
529,City,220,Cancelled,2016-07-11 09:54:00,,9,Monday,
1537,City,220,Cancelled,2016-07-12 05:55:00,,5,Tuesday,
